,Image Name,PSNR,SSIM,CC
193,extracted_from_watermarked_image_image0227artwork.png,40.2512110469995,0.9834873917608823,0.9997825791818583
194,extracted_from_watermarked_image_image0228artwork.png,22.5558490747864,0.9753073784685565,0.9873704455412841
195,extracted_from_watermarked_image_image0229artwork.png,41.062925925807036,0.9871721642450321,0.99981593119421
196,extracted_from_watermarked_image_image0230artwork.png,34.390806781993376,0.9811090288856037,0.9990853674012256
197,extracted_from_watermarked_image_image0231artwork.png,41.22301873079324,0.9854106949130398,0.9998211937476316
198,extracted_from_watermarked_image_image0234artwork.png,29.618120564952235,0.9783882643024308,0.9974045494120856
199,extracted_from_watermarked_image_image0235artwork.png,40.15845289438869,0.9866889708854102,0.9997685553183909
200,extracted_from_watermarked_image_image0236artwork.png,30.006631766825095,0.9803125016366993,0.9974610875575379
201,extracted_from_watermarked_image_image0237artwork.png,34.92162288630304,0.9715888940093272,0.9992863969146195
202,extracted_from_watermarked_image_image0238artwork.png,25.960035871815744,0.9809230662672124,0.9937772858121907
203,extracted_from_watermarked_image_image0239artwork.png,32.92595975205472,0.9792986870009868,0.9987203507432689
204,extracted_from_watermarked_image_image0240artwork.png,18.140033685518944,0.9628577998753495,0.962491053465897
205,extracted_from_watermarked_image_image0241artwork.png,32.12354847873835,0.9812685178237942,0.9984876498794883
206,extracted_from_watermarked_image_image0242artwork.png,22.164363824072275,0.9699868197178733,0.9844324402731692
207,extracted_from_watermarked_image_image0243artwork.png,40.41864289503308,0.9820291192960758,0.9997859008515152
208,extracted_from_watermarked_image_image0244artwork.png,35.05275225467682,0.9803382295202333,0.999192414814753
209,extracted_from_watermarked_image_image0246artwork.png,36.43005908088003,0.9838167989268224,0.999436926744952
210,extracted_from_watermarked_image_image0248artwork.png,41.950935864182085,0.9882509162337696,0.9998452266076028
211,extracted_from_watermarked_image_image0248artwork.png,19.644190578240458,0.9583300590667306,0.9747460363316154
212,extracted_from_watermarked_image_image0251artwork.png,20.693677722774503,0.9518868641951074,0.9787676391250255
213,extracted_from_watermarked_image_image0251artwork.png,22.211242141240728,0.9720706116116471,0.9865907582628911
214,extracted_from_watermarked_image_image0252artwork.png,19.109958074626128,0.9007118598573013,0.9750692738583457
215,extracted_from_watermarked_image_image0253artwork.png,34.74394360699865,0.979620496897914,0.999131135674397
216,extracted_from_watermarked_image_image0255artwork.png,27.132576968118958,0.9761393860360573,0.9954977716389513
217,extracted_from_watermarked_image_image0256artwork.png,40.812314863419886,0.9853043737094538,0.9998045284070194
218,extracted_from_watermarked_image_image0257artwork.png,41.42954146649576,0.9879666503428015,0.999836844209513
219,extracted_from_watermarked_image_image0258artwork.png,37.46642808522812,0.98557772728954,0.9995394114854838
220,extracted_from_watermarked_image_image0259artwork.png,17.612382399950445,0.9658822380735023,0.9580233526377793
221,extracted_from_watermarked_image_image0261artwork.png,26.820580813080785,0.9732164149071642,0.9946297882232477
222,extracted_from_watermarked_image_image0261artwork.png,35.64535593401687,0.984394131802473,0.999348092145001
223,extracted_from_watermarked_image_image0262artwork.png,38.25950243710251,0.9820274180911127,0.9996725599969427
224,extracted_from_watermarked_image_image0263artwork.png,16.413381043131896,0.8624799496973475,0.9596415985101701
225,extracted_from_watermarked_image_image0265artwork.png,42.22262318417719,0.9908762207090578,0.9998549898921923
226,extracted_from_watermarked_image_image0266artwork.png,12.88834765697024,0.7659166394590512,0.9324811673706723
227,extracted_from_watermarked_image_image0267artwork.png,31.403723254795842,0.9748786953816827,0.9982556255845798
228,extracted_from_watermarked_image_image0269artwork.png,20.826942648399953,0.9512063672719556,0.9792909939754515
229,extracted_from_watermarked_image_image0270artwork.png,40.48352717408878,0.988197864269229,0.9997763545733547
230,extracted_from_watermarked_image_image0271artwork.png,36.63452364611737,0.9865165151657959,0.9994629910461991
231,extracted_from_watermarked_image_image0272artwork.png,33.320699948761174,0.9838062372375269,0.9988766226963608
232,extracted_from_watermarked_image_image0273artwork.png,25.323994561099656,0.9803943275395396,0.9924690349579647
233,extracted_from_watermarked_image_image0274artwork.png,35.397851347531855,0.9595915429009562,0.9993953106996717
234,extracted_from_watermarked_image_image0277artwork.png,20.69225979403695,0.9713214758847616,0.9779834456317034
235,extracted_from_watermarked_image_image0278artwork.png,36.92564267472978,0.9840305480743199,0.9994986759581661
236,extracted_from_watermarked_image_image0279artwork.png,40.162739326339036,0.9855037795312399,0.9997737069991626
237,extracted_from_watermarked_image_image0280artwork.png,42.03383147882735,0.9877188371926224,0.9998530016121671
238,extracted_from_watermarked_image_image0281artwork.png,40.06653056496724,0.9836795349951611,0.9997663979630671
239,extracted_from_watermarked_image_image0283artwork.png,40.37386496046044,0.9852830204106949,0.9997841192353759
240,extracted_from_watermarked_image_image0284artwork.png,31.963252702024313,0.9907238624606712,0.9983275298543391
241,extracted_from_watermarked_image_image0285artwork.png,25.213923122762015,0.9757621064249449,0.992589517768956
242,extracted_from_watermarked_image_image0286artwork.png,24.041649866170573,0.9768235938792066,0.9897936432311227
243,extracted_from_watermarked_image_image0287artwork.png,35.66702652235529,0.9837397424350267,0.9993307419001993
244,extracted_from_watermarked_image_image0288artwork.png,38.41667390951257,0.9839673488490851,0.9996602364505723
245,extracted_from_watermarked_image_image0289artwork.png,31.852872645459467,0.981294422658903,0.9983925598364926
246,extracted_from_watermarked_image_image0290artwork.png,33.16064277431308,0.9684759627697446,0.9988745537179359
247,extracted_from_watermarked_image_image0292artwork.png,29.060796626078236,0.9769963064790814,0.9971116986607862
248,extracted_from_watermarked_image_image0294artwork.png,19.61442862949818,0.924811580854778,0.9754477128076358
249,extracted_from_watermarked_image_image0296artwork.png,36.20465362716464,0.9848151276652276,0.9994019102110504
250,extracted_from_watermarked_image_image0297artwork.png,40.94026510410699,0.9870559157183827,0.9998067160972213
251,extracted_from_watermarked_image_image0298artwork.png,20.952065141017513,0.9756194056409783,0.9817487653239038
252,extracted_from_watermarked_image_image0299artwork.png,28.47790751652341,0.9711383050622677,0.9962977443322545
253,extracted_from_watermarked_image_image0300artwork.png,39.51554506301787,0.9838049362244498,0.9997278382189192
254,extracted_from_watermarked_image_image0301artwork.png,37.50762840962486,0.9842840398718863,0.9995522494881391
255,extracted_from_watermarked_image_image0302artwork.png,26.238884288236353,0.9542231092397139,0.9937751635613377
256,extracted_from_watermarked_image_image0303artwork.png,39.22776530984237,0.9857979773191327,0.9997016465955375
257,extracted_from_watermarked_image_image0306artwork.png,27.311791722900722,0.956167276220291,0.9950669751138695
258,extracted_from_watermarked_image_image0307artwork.png,36.951426467385346,0.9842484171842569,0.999528473158688
259,extracted_from_watermarked_image_image0308artwork.png,30.451566907416257,0.9777342499114033,0.9978036784563472
260,extracted_from_watermarked_image_image0309artwork.png,40.528719515482706,0.9842521821323906,0.9997905026561031
261,extracted_from_watermarked_image_image0310artwork.png,19.72469543422568,0.9105322976177913,0.9837193215774178
262,extracted_from_watermarked_image_image0311artwork.png,40.44000306016066,0.9875210539069169,0.999785309380944
263,extracted_from_watermarked_image_image0312artwork.png,39.130761494391535,0.983472739892143,0.9997057474443305
